,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
4135,Sat Jun 19 02:01:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,595,491,wahidahu55ain,282,239,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]","ÜT: 3.0739869,101.5867161"
4136,Sat Jun 19 02:01:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","U.S. general: ‘wildfire of terrorism’ on march in Africa
 https://t.co/bv4QQiuXkF",0.05000000000000002,0.5,en,0,1,houstonairw,1206,286,False,[],"[{'screen_name': 'TCG_CrisisRisks', 'name': 'The Cavell Group', 'id': 1212443950440599552, 'id_str': '1212443950440599552', 'indices': [3, 19]}]","Houston, TX"
4137,Sat Jun 19 02:01:32 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The Palestinian Authority (PA) cancels a deal to receive soon-to-expire #COVID19 vaccines from #Israel after an ini… https://t.co/bj1rSLljEe,0.0,0.0,en,13,17,mertinsantos,1275,4987,,"[{'text': 'COVID19', 'indices': [91, 99]}, {'text': 'Israel', 'indices': [114, 121]}]","[{'screen_name': 'AlArabiya_Eng', 'name': 'Al Arabiya English', 'id': 22240612, 'id_str': '22240612', 'indices': [3, 17]}]",Manila
4138,Sat Jun 19 02:01:35 +0000 2021,"<a href=""http://tweepsmap.com"" rel=""nofollow"">Tweepsmap</a>",U.S. administers 294.9 million doses of COVID-19 vaccines - CDC https://t.co/CwgxTvCGix,0.0,0.0,en,0,0,AndreaRude3,634,22,False,[],[],
4139,Sat Jun 19 02:01:46 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Check out the main bits of the chat I had with Sarah McIntyre breaking down the science of COVID vaccines.… https://t.co/XDPeRawqxL,0.005555555555555536,0.3111111111111111,en,6,3,RussellnSmith,11,66,,[],"[{'screen_name': 'ProfAgard', 'name': 'Dr. Emily Agard 🇨🇦🇬🇩🇧🇧', 'id': 2516411185, 'id_str': '2516411185', 'indices': [3, 13]}, {'screen_name': 'SciXchangeRU', 'name': 'SciXchangeRU', 'id': 1595621418, 'id_str': '1595621418', 'indices': [122, 135]}]",
4140,Sat Jun 19 02:02:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Why South Asian countries look to rest of the world for #Covid19 vaccines despite #G7 pledge, @NickHarperFSN tells… https://t.co/dEc0DOEWbv",0.0,0.0,en,16,3,pmakkalkot,133,360,,"[{'text': 'Covid19', 'indices': [69, 77]}, {'text': 'G7', 'indices': [95, 98]}]","[{'screen_name': 'WIONews', 'name': 'WION', 'id': 711760467383877632, 'id_str': '711760467383877632', 'indices': [3, 11]}, {'screen_name': 'NickHarperFSN', 'name': 'Nick Harper', 'id': 274444021, 'id_str': '274444021', 'indices': [107, 121]}]","Hyderabad, India"
4141,Sat Jun 19 02:02:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,597,493,isasukeyell,1500,617,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
4142,Sat Jun 19 02:02:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccin… https://t.co/5knRXo5d3A",0.1666666666666667,0.6333333333333333,en,1505,123,WestboroBeachCA,1064,594,,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]","Westboro Beach, Ottawa ON"
4143,Sat Jun 19 02:02:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,598,494,nadhirthegreat,827,604,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
4144,Sat Jun 19 02:02:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@katewallistweet @NightShiftMD There is provision for ‘international’ vaccination - anything approved by WHO (which… https://t.co/PTFpqpoFte,0.0,0.0,en,7,4,reconqueen,68,269,,[],"[{'screen_name': 'HilaryWollis', 'name': 'Hilary Wollis', 'id': 607763133, 'id_str': '607763133', 'indices': [3, 16]}, {'screen_name': 'katewallistweet', 'name': 'Kate (Stay Home) Wallis (she, her)', 'id': 22307271, 'id_str': '22307271', 'indices': [18, 34]}, {'screen_name': 'NightShiftMD', 'name': 'Dr. Brian Goldman', 'id': 52770751, 'id_str': '52770751', 'indices': [35, 48]}]","Calgary, Alberta, Canada"
4145,Sat Jun 19 02:02:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
Joshi Hospital Pune PMC
Vaccines: COVISHIELD,
Min Age Limit: [45,18],
Dose1 Capacity: 0,1,
Dose2… https://t.co/sqciPUQZ85",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4146,Sat Jun 19 02:02:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 687,0,… https://t.co/elF0TG8sc7",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4147,Sat Jun 19 02:02:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Over 350 doctors and medical workers have caught #COVID19 in #Indonesia despite being vaccinated with #Sinovac, and… https://t.co/fGzgp2r69r",0.0,0.0,en,59,40,ElanieCardenas2,194,762,,"[{'text': 'COVID19', 'indices': [70, 78]}, {'text': 'Indonesia', 'indices': [82, 92]}, {'text': 'Sinovac', 'indices': [123, 131]}]","[{'screen_name': 'EpochTimesChina', 'name': 'The Epoch Times - China Insider', 'id': 302152200, 'id_str': '302152200', 'indices': [3, 19]}]",
4148,Sat Jun 19 02:02:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The avg age of C19 mortality is equal to or above the avg age of life expectancy. Most of us do not need these vacc… https://t.co/04eODOLkGv,0.16666666666666666,0.2833333333333333,en,14,3,Tagg13,61,237,,[],"[{'screen_name': 'jdM273', 'name': 'j-d 🇨🇦 😁', 'id': 2385665369, 'id_str': '2385665369', 'indices': [3, 10]}]","Toronto, ON"
4149,Sat Jun 19 02:02:55 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in p… https://t.co/WaAOTHz4Hg",-0.19375,0.45,en,62,28,inwitinwit,91,599,,[],"[{'screen_name': 'paldhous', 'name': 'Peter Aldhous', 'id': 589535421, 'id_str': '589535421', 'indices': [3, 12]}]",
4150,Sat Jun 19 02:03:19 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,601,496,AliciaaaaEvans,644,1568,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",¿Is it even Americuhh anymore?
4151,Sat Jun 19 02:03:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Prizes for vaccines! 🎉,0.0,0.0,en,0,0,AlannaNBC5,2275,1113,,[],[],"Dallas, TX"
4152,Sat Jun 19 02:03:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,602,498,nursyafinazk,138,497,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
4153,Sat Jun 19 02:03:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccin… https://t.co/5knRXo5d3A",0.1666666666666667,0.6333333333333333,en,1522,124,kate1woods,2261,3097,,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",Canada 
4154,Sat Jun 19 02:03:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Prizes for vaccines! 🎉,0.0,0.0,en,0,1,MaryElbanna,643,2121,,[],"[{'screen_name': 'AlannaNBC5', 'name': 'Alanna Quillen', 'id': 29479134, 'id_str': '29479134', 'indices': [3, 14]}]","Dallas, TX"
4155,Sat Jun 19 02:03:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Prizes for vaccines! 🎉,0.0,0.0,en,1,2,Johnson4Dallas,38176,2377,,[],"[{'screen_name': 'AlannaNBC5', 'name': 'Alanna Quillen', 'id': 29479134, 'id_str': '29479134', 'indices': [3, 14]}]","Dallas, Texas USA"
4156,Sat Jun 19 02:04:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@thehill They also believe the vaccines can magnetize them, carry micro chips, shed components, cause infertility,… https://t.co/Ll6lmBomUq",0.0,0.0,en,0,0,Sally33755,1985,3745,,[],"[{'screen_name': 'thehill', 'name': 'The Hill', 'id': 1917731, 'id_str': '1917731', 'indices': [0, 8]}]",Planet Earth
4157,Sat Jun 19 02:04:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AstraZeneca #COVID19 #vaccine also remains authorised for all populations in the #EuropeanUnion.… https://t.co/YF0g5gGGtS,0.0,0.0,en,0,0,sujiseam,3510,1046,False,"[{'text': 'COVID19', 'indices': [13, 21]}, {'text': 'vaccine', 'indices': [22, 30]}, {'text': 'EuropeanUnion', 'indices': [82, 96]}]","[{'screen_name': 'AstraZeneca', 'name': 'AstraZeneca', 'id': 62465691, 'id_str': '62465691', 'indices': [0, 12]}]",Fiji
4158,Sat Jun 19 02:04:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This petition closes at the end of the month.  🇨🇦 Canadians, please sign and share 👇",0.0,0.0,en,63,44,ProlongingCovid,1152,493,,[],"[{'screen_name': 'Tinkelopen', 'name': 'TinkerBel🌸', 'id': 1366395615362564114, 'id_str': '1366395615362564114', 'indices': [3, 14]}]",On Gab at ChloroquineGuerilla2
4159,Sat Jun 19 02:04:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Almost everyone in the U.S. lives within 5 miles of a #COVID19 vaccination site.

Ways to find a COVID-19 vaccine n… https://t.co/x2zBtrLMQ3",0.0,0.0,en,337,234,DavidCarter702,1094,3431,,"[{'text': 'COVID19', 'indices': [66, 74]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]","Las Vegas, Nevada"
4160,Sat Jun 19 02:04:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19… https://t.co/9Ox5DehnKm",0.2,0.2,en,20,12,pcolabayou,4972,5458,,"[{'text': 'Covid_19', 'indices': [121, 130]}, {'text': 'COVID19', 'indices': [131, 139]}]","[{'screen_name': 'GrandpaSnarky', 'name': 'Grandpa Snarky', 'id': 810818800627175425, 'id_str': '810818800627175425', 'indices': [3, 17]}, {'screen_name': 'KarlieInCali', 'name': 'Karlie 🇺🇸 I still stand with Vindman', 'id': 987475130413563904, 'id_str': '987475130413563904', 'indices': [107, 120]}]",pensacola fl
4161,Sat Jun 19 02:04:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have ri… https://t.co/pdQpEVNO42",0.0,0.0,en,623,694,natalieodd,1125,2238,,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [102, 110]}]","Calgary, Alberta, Canada"
4162,Sat Jun 19 02:05:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases s… https://t.co/mgJkYmzaTy",0.0,0.0,en,302,280,natalieodd,1125,2238,,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [74, 86]}]","Calgary, Alberta, Canada"
4163,Sat Jun 19 02:05:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","South Africa and UK &gt;10k new #COVID19 yesterday with daily average doubling past 2wks.

Nations w/ high COVID-19 2w… https://t.co/jnHCLeb5GK",-0.020727272727272733,0.32890909090909093,en,0,2,tallinn_sa,134,1452,,"[{'text': 'COVID19', 'indices': [46, 54]}]","[{'screen_name': 'jmlukens', 'name': 'Joshua Lukens', 'id': 21026226, 'id_str': '21026226', 'indices': [3, 12]}]",.
4164,Sat Jun 19 02:05:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,606,500,chetakmy,17,163,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
4165,Sat Jun 19 02:05:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Prizes for vaccines! 🎉,0.0,0.0,en,5,3,TristanHallman,5009,2544,,[],"[{'screen_name': 'AlannaNBC5', 'name': 'Alanna Quillen', 'id': 29479134, 'id_str': '29479134', 'indices': [3, 14]}]","Dallas, Texas"
4166,Sat Jun 19 02:05:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,606,501,SerapHolmes,1033,357,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]","anywhere, everywhere, no-where"
4167,Sat Jun 19 02:05:35 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccin… https://t.co/5knRXo5d3A",0.1666666666666667,0.6333333333333333,en,1536,125,KevinAiello,267,1001,,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",Toronto
4168,Sat Jun 19 02:06:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Find out on how to talk about #COVID19 in Africa in this report: https://t.co/MrDB9Xkm7d,0.0,0.0,en,3,2,RosemaryJMorgan,6206,4945,False,"[{'text': 'COVID19', 'indices': [50, 58]}]","[{'screen_name': 'Gender_COVID19', 'name': 'Gender&COVID-19', 'id': 2587026164, 'id_str': '2587026164', 'indices': [3, 18]}]","Baltimore, Maryland"
4169,Sat Jun 19 02:06:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","U.S. general: ‘wildfire of terrorism’ on march in Africa
 https://t.co/bv4QQiuXkF",0.05000000000000002,0.5,en,2,2,DavidJudah0,163,167,False,[],"[{'screen_name': 'TCG_CrisisRisks', 'name': 'The Cavell Group', 'id': 1212443950440599552, 'id_str': '1212443950440599552', 'indices': [3, 19]}]",
4170,Sat Jun 19 02:06:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vax Nevada Days: The state is launching the new initiative as an incentive for Nevadans to get #COVID19 vaccines an… https://t.co/arv7M5Z84f,0.13636363636363635,0.45454545454545453,en,110,39,longislandtonv,1448,5001,,"[{'text': 'COVID19', 'indices': [114, 122]}]","[{'screen_name': 'ClarkCountyNV', 'name': 'Clark County Nevada', 'id': 33601080, 'id_str': '33601080', 'indices': [3, 17]}]","Henderson, NV"
4171,Sat Jun 19 02:06:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","South Africa reports 13,246 new coronavirus cases, the biggest one-day increase since January 16 https://t.co/8D3LLOBqjv",0.13636363636363635,0.45454545454545453,en,447,241,BaklavaEater,1270,1895,False,[],"[{'screen_name': 'BNODesk', 'name': 'BNO Newsroom', 'id': 2985479932, 'id_str': '2985479932', 'indices': [3, 11]}]"," Orange County, CA, USA"
4172,Sat Jun 19 02:06:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,606,504,Schabelll,79,112,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Find me in your dream 🦄
4173,Sat Jun 19 02:06:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Taiwan President @iingwen met up with Foxconn founder Terry Gou and TSMC executive chairman Mark Liu today. All thr… https://t.co/LBcbpyfDey,0.0,0.0,en,29,11,1taiwantalk,346,151,,[],"[{'screen_name': 'WilliamYang120', 'name': 'William Yang', 'id': 365216346, 'id_str': '365216346', 'indices': [3, 18]}, {'screen_name': 'iingwen', 'name': '蔡英文 Tsai Ing-wen', 'id': 155814794, 'id_str': '155814794', 'indices': [37, 45]}]",
4174,Sat Jun 19 02:06:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@GladysB doing an amazing job Team NSW thanks you!!! However @ScottMorrisonMP where are the vaccines, at the curren… https://t.co/TLqNRsW010",0.49531250000000004,0.55,en,0,0,_iamross15,95,655,,[],"[{'screen_name': 'GladysB', 'name': 'Gladys Berejiklian', 'id': 704882735815401472, 'id_str': '704882735815401472', 'indices': [0, 8]}, {'screen_name': 'ScottMorrisonMP', 'name': 'Scott Morrison', 'id': 34116377, 'id_str': '34116377', 'indices': [61, 77]}]","Cronulla, Sydney"
